MaskedIndex,Source,Target,Probability
43984,4223,11572,0.592049181
43985,4224,11575,0.942172587
43986,4225,619,0.282238603
43987,4225,6460,0.469301045
43988,4225,11576,0.660188556
43989,4225,11577,0.616081417
43990,4226,76,0.721919179
43991,4227,168,0.883989871
43992,4227,187,0.739345491
43993,4227,200,0.805021167
43994,4227,214,0.861784101
43995,4227,11579,0.340465039
43996,4228,23,0.917051852
43997,4228,54,0.909136891
43998,4228,98,0.910012484
43999,4228,493,0.846698523
44000,4228,494,0.902058005
44001,4228,2329,0.861299098
44002,4228,4306,0.471550494
44003,4228,11580,0.303924918
44004,4229,261,0.358532876
44005,4230,6,0.561280608
44006,4230,104,0.607886076
44007,4230,443,0.731976211
44008,4230,952,0.642401934
44009,4230,3082,0.408905804
44010,4230,4307,0.721315682
44011,4230,6461,0.671698511
44012,4230,11581,0.55343771
44013,4231,11582,0.464235276
44014,4232,277,0.780159056
44015,4232,360,0.901936293
44016,4232,837,0.858099818
44017,4232,11583,0.762609184
44018,4233,1804,0.32584092
44019,4233,6462,0.548346698
44020,4233,11585,0.704648376
44021,4233,11586,0.716160119
44022,4234,129,0.852522314
44023,4235,278,0.388079733
44024,4235,6463,0.582262456
44025,4235,11588,0.758406758
44026,4236,54,0.787373185
44027,4236,1376,0.307759851
44028,4236,6464,0.67346549
44029,4236,6465,0.725418508
44030,4237,6466,0.756722808
44031,4238,93,0.874545693
44032,4238,985,0.520304918
44033,4238,986,0.606192648
44034,4238,2330,0.658942163
44035,4238,3084,0.847619951
44036,4238,11595,0.243207753
44037,4239,38,0.575039446
44038,4239,53,0.457765758
44039,4239,11596,0.604184628
44040,4239,11597,0.621513426
44041,4239,11598,0.636338472
44042,4240,1779,0.44855845
44043,4240,4219,0.416572005
44044,4240,11599,0.603573084
44045,4241,495,0.807310164
44046,4241,1805,0.716456711
44047,4242,11600,0.751609385
44048,4242,11601,0.620342135
44049,4242,11602,0.658360422
44050,4242,11603,0.741740465
44051,4243,399,0.87631464
44052,4244,6470,0.268406242
44053,4244,11607,0.440965384
44054,4245,6471,0.665297151
44055,4245,11608,0.746727824
44056,4245,11609,0.253464609
44057,4246,4314,0.643447578
44058,4246,11610,0.457657635
44059,4247,11611,0.291921496
44060,4247,11612,0.902546585
44061,4248,2863,0.382258862
44062,4248,10340,0.9247123
44063,4249,11615,0.55769676
44064,4250,192,0.795105219
44065,4251,166,0.704023898
44066,4251,1699,0.623493314
44067,4251,6474,0.73397851
44068,4251,6475,0.559402287
44069,4252,154,0.681635261
44070,4252,804,0.53960073
44071,4252,1381,0.560184121
44072,4253,11616,0.605992436
44073,4254,3086,0.273228437
44074,4255,4316,0.316432476
44075,4255,6476,0.52847904
44076,4256,11617,0.66058284
44077,4257,11622,0.750410497
44078,4257,11623,0.766709387
44079,4258,6484,0.583605707
44080,4259,444,0.759864807
44081,4259,989,0.759782612
44082,4260,11629,0.566643536
44083,4261,6486,0.529467642
44084,4261,11633,0.942418873
44085,4262,6487,0.504714787
44086,4263,182,0.277956456
44087,4263,6488,0.28716284
44088,4264,693,0.717844725
44089,4265,11641,0.854379833
44090,4265,11642,0.701370537
44091,4266,11119,0.937238216
44092,4267,991,0.651319504
44093,4267,3093,0.49640283
44094,4267,11645,0.29836145
44095,4268,192,0.214938551
44096,4268,4121,0.821728408
44097,4268,6175,0.783318162
44098,4268,10820,0.788253665
44099,4268,10821,0.812642038
44100,4269,992,0.789506078
44101,4270,11646,0.723712385
44102,4270,11647,0.53865689
44103,4271,11648,0.71948576
44104,4271,11649,0.762686372
44105,4271,11650,0.741633415
44106,4272,46,0.697690547
44107,4272,404,0.617505252
44108,4273,163,0.772937417
44109,4273,1456,0.785914242
44110,4274,61,0.657232702
44111,4274,205,0.588794053
44112,4274,6413,0.615393758
44113,4274,6414,0.52003634
44114,4274,11467,0.562804937
44115,4275,3094,0.253006786
44116,4276,1458,0.530513287
44117,4276,2335,0.552033901
44118,4276,3095,0.530194104
44119,4276,4327,0.348060459
44120,4277,4328,0.543963015
44121,4277,11660,0.87010318
44122,4278,11665,0.530161321
44123,4278,11666,0.501015484
44124,4279,215,0.824354053
44125,4279,707,0.874642432
44126,4279,6496,0.564547479
44127,4280,5,0.847218513
44128,4280,30,0.807143748
44129,4280,64,0.923594296
44130,4280,170,0.842011869
44131,4281,6497,0.726204872
44132,4281,11668,0.353675246
44133,4282,269,0.753991902
44134,4283,6499,0.819118261
44135,4284,6500,0.456840664
44136,4284,11671,0.591381431
44137,4284,11672,0.671888769
44138,4284,11673,0.581264019
44139,4284,11674,0.371232122
44140,4285,11437,0.281858027
44141,4286,1445,0.927926242
44142,4287,6501,0.439767361
44143,4287,11675,0.576606989
44144,4287,11676,0.406639159
44145,4287,11677,0.477407753
44146,4288,11678,0.518188357
44147,4289,11679,0.636765718
44148,4289,11680,0.423907399
44149,4290,838,0.902646124
44150,4290,839,0.915350735
44151,4291,93,0.672894716
44152,4291,3096,0.873659909
44153,4292,1133,0.740857244
44154,4292,3097,0.815416217
44155,4293,405,0.575246394
44156,4293,6503,0.829110026
44157,4293,11684,0.786312401
44158,4293,11685,0.447381169
44159,4293,11686,0.373573184
44160,4293,11687,0.40266481
44161,4294,2337,0.517784357
44162,4294,11685,0.659964383
44163,4294,11686,0.653892398
44164,4294,11687,0.660451591
44165,4294,11688,0.846429586
44166,4295,129,0.833101988
44167,4295,215,0.728775561
44168,4295,707,0.806380272
44169,4295,1189,0.799838603
44170,4295,1810,0.650169432
44171,4295,4332,0.498303592
44172,4295,6496,0.230419099
44173,4295,11689,0.540303349
44174,4296,93,0.458234638
44175,4296,11699,0.611599922
44176,4296,11700,0.531606972
44177,4297,975,0.662792265
44178,4297,994,0.639260113
44179,4297,2290,0.669390202
44180,4297,3040,0.585095167
44181,4297,4252,0.592847109
44182,4297,4333,0.528113723
44183,4297,6506,0.552747071
44184,4297,11701,0.646124482
44185,4298,994,0.683151662
44186,4299,1811,0.469853491
44187,4300,3098,0.687520325
44188,4300,6509,0.725202382
44189,4300,11706,0.635303497
44190,4301,5809,0.737660646
44191,4301,10080,0.69564575
44192,4302,1656,0.796209812
44193,4302,2114,0.874231219
44194,4302,4337,0.78851378
44195,4302,6511,0.862082303
44196,4302,6512,0.782533884
44197,4302,6513,0.871438742
44198,4303,10981,0.221876144
44199,4304,4310,0.861061573
44200,4304,6521,0.904345751
44201,4305,2298,0.418680042
44202,4305,11713,0.784282207
44203,4306,11714,0.487281144
44204,4307,6522,0.411338955
44205,4308,6523,0.629005253
44206,4309,407,0.857366204
44207,4310,625,0.428494424
44208,4310,6524,0.353053153
44209,4310,11716,0.631111324
44210,4311,319,0.853316844
44211,4311,633,0.868421435
44212,4312,4345,0.088904954
44213,4312,11719,0.514648676
44214,4312,11720,0.564426541
44215,4312,11721,0.684053123
44216,4312,11722,0.629220784
44217,4312,11723,0.714728653
44218,4313,11724,0.325481415
44219,4313,11725,0.562618017
44220,4314,288,0.56850487
44221,4314,3966,0.595552623
44222,4314,11726,0.813518941
44223,4315,1,0.745643914
44224,4315,60,0.733427107
44225,4316,268,0.257281661
44226,4316,283,0.158329666
44227,4316,6528,0.837546289
44228,4316,6529,0.728664994
44229,4316,11728,0.652144134
44230,4317,11733,0.67271179
44231,4318,11738,0.619599938
44232,4319,3101,0.588263273
44233,4319,11739,0.553608954
44234,4319,11740,0.583369851
44235,4320,2344,0.901042163
44236,4320,2345,0.859063923
44237,4320,11741,0.922963977
44238,4320,11742,0.924933851
44239,4321,6532,0.237164229
44240,4322,1460,0.665815592
44241,4322,2346,0.80072087
44242,4323,11744,0.694811165
44243,4323,11745,0.645254433
44244,4324,729,0.442183584
44245,4324,1813,0.664003551
44246,4325,11746,0.578851759
44247,4325,11747,0.620687127
44248,4325,11748,0.481132567
44249,4325,11749,0.464834929
44250,4326,4350,0.45634377
44251,4326,4351,0.509788454
44252,4327,4352,0.495392501
44253,4328,6534,0.779457688
44254,4328,6535,0.775476158
44255,4328,6536,0.810225487
44256,4329,4353,0.255178809
44257,4329,11751,0.491268843
44258,4329,11752,0.484786451
44259,4330,4354,0.441574186
44260,4330,4355,0.450392455
44261,4331,3,0.96215111
44262,4331,24,0.975785911
44263,4331,1182,0.954850733
44264,4332,71,0.671673238
44265,4332,476,0.561100721
44266,4332,2348,0.606547952
44267,4332,11754,0.27422303
44268,4332,11755,0.529095232
44269,4333,634,0.8242715
44270,4333,1814,0.778856158
44271,4333,4356,0.871101379
44272,4334,1815,0.365146548
44273,4334,4357,0.811805069
44274,4334,4358,0.875763118
44275,4335,2250,0.278578907
44276,4335,11757,0.396301687
44277,4336,100,0.911643624
44278,4336,101,0.926853359
44279,4337,11759,0.586457372
44280,4338,1443,0.401886463
44281,4338,4359,0.377762288
44282,4338,11760,0.436847687
44283,4338,11761,0.448380738
44284,4339,94,0.376735419
44285,4339,254,0.511776984
44286,4339,2349,0.381993085
44287,4339,6539,0.325192779
44288,4339,11763,0.612661421
44289,4339,11764,0.567495346
44290,4340,841,0.316153288
44291,4341,286,0.564051509
44292,4341,1110,0.572834194
44293,4342,4360,0.946641505
44294,4343,6540,0.723472595
44295,4344,721,0.909195602
44296,4344,722,0.783415973
44297,4344,1437,0.905865014
44298,4345,6541,0.948177755
44299,4345,6542,0.954672158
44300,4346,27,0.947388113
44301,4346,433,0.960691154
44302,4346,1347,0.954291821
44303,4346,10791,0.540584207
44304,4347,128,0.884503126
44305,4347,1720,0.582474291
44306,4348,33,0.494604796
44307,4348,121,0.666943312
44308,4348,6544,0.831990778
44309,4348,11767,0.546377659
44310,4348,11768,0.751445413
44311,4349,2350,0.640217662
44312,4349,11769,0.841361165
44313,4350,11771,0.997356653
44314,4351,4058,0.604237795
44315,4351,11774,0.580439091
44316,4351,11775,0.652004302
44317,4352,4365,0.629514873
44318,4352,11776,0.494720429
44319,4353,11777,0.631839454
44320,4354,198,0.578309536
44321,4354,432,0.712956607
44322,4355,2352,0.557220399
44323,4355,3105,0.397394568
44324,4355,11779,0.402819157
44325,4355,11780,0.698592126
44326,4356,11771,0.99001652
44327,4357,2352,0.553335726
44328,4357,3105,0.597542524
44329,4357,6550,0.668635845
44330,4357,6551,0.700280488
44331,4358,2352,0.498400807
44332,4358,3105,0.506678522
44333,4358,6550,0.516164243
44334,4358,6551,0.544908047
44335,4359,66,0.848304033
44336,4359,320,0.465412855
44337,4359,362,0.709432185
44338,4360,998,0.541410208
44339,4360,2354,0.560783982
44340,4360,6554,0.465571731
44341,4361,131,0.952327609
44342,4361,321,0.933964133
44343,4361,1462,0.839655697
44344,4361,2355,0.904556155
44345,4361,6555,0.842701495
44346,4361,6556,0.901622295
44347,4361,6557,0.940530956
44348,4361,11784,0.837989688
44349,4362,2979,0.608460009
44350,4362,6559,0.926885128
44351,4362,11785,0.887929022
44352,4363,6560,0.269805402
44353,4363,11786,0.53973794
44354,4363,11787,0.467347234
44355,4363,11788,0.419551909
44356,4364,1816,0.748616219
44357,4364,2356,0.695311129
44358,4364,11789,0.582695603
44359,4364,11790,0.568965077
44360,4365,180,0.930268824
44361,4365,1779,0.430258363
44362,4365,4219,0.501115382
44363,4366,612,0.870973587
44364,4366,1143,0.831378877
44365,4366,1203,0.544365823
44366,4366,1204,0.746807992
44367,4366,6561,0.412563622
44368,4366,6562,0.520608902
44369,4366,11792,0.75335151
44370,4367,2244,0.489720017
44371,4368,6563,0.707238495
44372,4369,730,0.251187027
44373,4369,6564,0.433765024
44374,4370,6563,0.613016784
44375,4371,394,0.818409622
44376,4371,395,0.901613832
44377,4371,1147,0.869725108
44378,4371,11796,0.441620678
44379,4371,11797,0.688542366
44380,4372,4369,0.577462554
44381,4372,11798,0.55763942
44382,4372,11799,0.655348301
44383,4372,11800,0.609701037
44384,4373,22,0.678045213
44385,4373,11801,0.446254879
44386,4374,11807,0.220636979
44387,4375,156,0.662995338
44388,4375,930,0.648703218
44389,4375,6570,0.432933062
44390,4376,23,0.409242898
44391,4376,118,0.325635046
44392,4376,618,0.497967482
44393,4376,842,0.605124712
44394,4376,11811,0.370435894
44395,4377,542,0.522252798
44396,4377,941,0.588404357
44397,4377,2886,0.530758619
44398,4377,3047,0.44163698
44399,4377,11815,0.362755507
44400,4378,2358,0.430608481
44401,4378,6571,0.595824659
44402,4378,6572,0.604572356
44403,4378,11818,0.403841943
44404,4378,11819,0.562855303
44405,4379,149,0.854543209
44406,4379,183,0.917454362
44407,4379,11820,0.724911094
44408,4379,11821,0.556176543
44409,4380,636,0.663965464
44410,4380,3111,0.860620141
44411,4380,6573,0.717412353
44412,4380,11822,0.830260217
44413,4380,11823,0.803909183
44414,4381,6574,0.574175477
44415,4381,11824,0.616750658
44416,4382,0,0.219404176
44417,4382,3112,0.364672601
44418,4382,11825,0.523378134
44419,4383,3,0.785281301
44420,4383,24,0.695817292
44421,4383,167,0.634539545
44422,4384,11840,0.282443106
44423,4384,11841,0.267356008
44424,4384,11842,0.230311975
44425,4384,11843,0.268637329
44426,4384,11844,0.512912273
44427,4384,11845,0.626857162
44428,4384,11846,0.379413098
44429,4385,11849,0.691934645
44430,4385,11850,0.624105692
44431,4385,11851,0.400870889
44432,4385,11852,0.6112625
44433,4385,11853,0.523707569
44434,4386,10524,0.441475153
44435,4387,0,0.332915038
44436,4387,4123,0.422522038
44437,4387,11854,0.690336645
44438,4388,429,0.336081266
44439,4388,6580,0.597319424
44440,4388,6581,0.710283756
44441,4388,6582,0.110832185
44442,4388,11857,0.781434715
44443,4389,2359,0.146142587
44444,4389,11859,0.513479769
44445,4390,123,0.688211262
44446,4390,4381,0.518633485
44447,4391,1465,0.773361862
44448,4391,2360,0.65839833
44449,4392,11440,0.577074051
44450,4392,11865,0.648015797
44451,4393,11866,0.51091671
44452,4393,11867,0.448129237
44453,4394,555,0.301798612
44454,4394,6588,0.462711811
44455,4394,6589,0.618718624
44456,4395,6200,0.644258022
44457,4396,6590,0.47007674
44458,4397,66,0.830065191
44459,4397,320,0.699787438
44460,4397,362,0.815064251
44461,4397,1466,0.859849274
44462,4397,1821,0.905888975
44463,4398,1205,0.681968331
44464,4399,6597,0.340518504
44465,4400,1123,0.647542238
44466,4401,1823,0.293165624
44467,4401,11884,0.744668484
44468,4402,19,0.605611384
44469,4402,2362,0.611793399
44470,4402,6599,0.338689923
44471,4402,11885,0.272957832
44472,4403,142,0.756160975
44473,4403,445,0.807067275
44474,4404,142,0.555876374
44475,4404,11887,0.75358057
44476,4404,11888,0.72457391
44477,4405,182,0.515045404
44478,4406,273,0.347622454
44479,4406,11890,0.252317071
44480,4407,1468,0.628680348
44481,4407,2915,0.243887782
44482,4408,11891,0.490279526
44483,4409,11892,0.448595852
44484,4410,4387,0.345675319
44485,4410,11893,0.249235556
44486,4411,1210,0.508325279
44487,4412,447,0.366601795
44488,4412,3117,0.605720162
44489,4412,11897,0.748231828
44490,4412,11898,0.599211216
44491,4413,4388,0.666699231
44492,4413,4389,0.715447664
44493,4414,173,0.715962172
44494,4414,1213,0.776660264
44495,4415,6608,0.531291664
44496,4416,1826,0.477264881
44497,4417,1214,0.487442762
44498,4417,11909,0.821145475
44499,4418,4392,0.334566027
44500,4418,6610,0.454835862
44501,4419,0,0.64090097
44502,4419,4123,0.586484969
44503,4420,625,0.94949156
44504,4420,1469,0.878672123
44505,4420,1470,0.867910445
44506,4420,6524,0.644478858
44507,4420,6611,0.875895381
44508,4421,141,0.326321214
44509,4421,498,0.374009132
44510,4421,11914,0.933517337
44511,4421,11915,0.90915817
44512,4421,11916,0.89664644
44513,4422,999,0.477223277
44514,4422,6612,0.469349831
44515,4422,11917,0.537077367
44516,4422,11918,0.374016672
44517,4423,6613,0.178448275
44518,4424,294,0.87261951
44519,4424,999,0.591914713
44520,4424,1181,0.830511153
44521,4424,1216,0.701284409
44522,4424,3120,0.761758089
44523,4424,3121,0.871712804
44524,4424,6614,0.850863397
44525,4424,11917,0.499040902
44526,4424,11918,0.700517595
44527,4425,11924,0.622034311
44528,4425,11925,0.652475238
44529,4426,241,0.83740437
44530,4426,4394,0.680000961
44531,4426,11926,0.445934892
44532,4427,128,0.682604909
44533,4427,732,0.600944161
44534,4427,4395,0.729900897
44535,4427,11927,0.844857514
44536,4427,11928,0.77052474
44537,4427,11929,0.783237398
44538,4428,11930,0.3841663
44539,4429,3122,0.343725413
44540,4430,6616,0.822038829
44541,4430,6617,0.790288866
44542,4430,11933,0.806205928
44543,4431,11934,0.744846106
44544,4431,11935,0.766672969
44545,4432,363,0.709666371
44546,4432,2368,0.508363485
44547,4433,6621,0.322635382
44548,4434,1472,0.675493598
44549,4434,6623,0.612834573
44550,4435,11941,0.689684927
44551,4435,11942,0.741203427
44552,4436,11943,0.487659812
44553,4437,3123,0.813110828
44554,4437,3124,0.699051261
44555,4438,159,0.736747324
44556,4438,558,0.732560039
44557,4438,1827,0.630007267
44558,4438,3125,0.4821105
44559,4438,4397,0.562033355
44560,4438,6624,0.2674945
44561,4438,11944,0.552535951
44562,4439,382,0.342487454
44563,4439,6625,0.52019465
44564,4439,11945,0.519181073
44565,4439,11946,0.480100393
44566,4440,6626,0.496531993
44567,4440,11947,0.282320768
44568,4441,67,0.666745543
44569,4441,132,0.855510771
44570,4441,1828,0.682356119
44571,4441,1829,0.683909416
44572,4442,851,0.269874811
44573,4442,3126,0.372179359
44574,4443,6630,0.510683119
44575,4443,6631,0.553622901
44576,4443,11962,0.722682297
44577,4444,4399,0.910267055
44578,4444,4400,0.917142808
44579,4444,6634,0.8170439
44580,4444,6635,0.793314874
44581,4444,11969,0.870654404
44582,4445,6637,0.718407571
44583,4446,399,0.773168445
44584,4446,1173,0.795504987
44585,4446,2369,0.793287337
44586,4446,4401,0.725102663
44587,4446,6640,0.250984818
44588,4447,487,0.530613422
44589,4447,4402,0.627526522
44590,4448,4403,0.511569738
44591,4448,11974,0.464381307
44592,4448,11975,0.664477885
44593,4449,1219,0.680150151
44594,4449,4404,0.600377023
44595,4449,6641,0.711418748
44596,4450,11983,0.704108179
44597,4451,3882,0.313884616
44598,4451,5733,0.406257689
44599,4452,6643,0.739064991
44600,4452,11988,0.643636882
44601,4453,499,0.382227063
44602,4453,1476,0.399477601
44603,4453,6644,0.641644657
44604,4453,11989,0.72475481
44605,4454,2371,0.713241041
44606,4454,6645,0.871977627
44607,4454,11990,0.546048939
44608,4454,11991,0.54661715
44609,4455,640,0.714053869
44610,4455,1002,0.771824896
44611,4455,1830,0.757355392
44612,4455,2372,0.824094772
44613,4455,3132,0.798317313
44614,4455,11992,0.681403935
44615,4456,6306,0.605619252
44616,4456,11994,0.537211657
44617,4457,12003,0.663750768
44618,4457,12004,0.554034114
44619,4458,22,0.835714161
44620,4458,500,0.9024418
44621,4458,4408,0.849847257
44622,4458,12006,0.778684676
44623,4459,6651,0.092549786
44624,4459,12007,0.477970511
44625,4460,1003,0.59478128
44626,4460,4409,0.607934713
44627,4460,4410,0.635253906
44628,4460,6653,0.310984373
44629,4461,1436,0.774813116
44630,4461,2373,0.894029975
44631,4461,4411,0.714549422
44632,4461,6654,0.764899433
44633,4461,12009,0.870894492
44634,4461,12010,0.807896614
44635,4462,12011,0.616122007
44636,4463,373,0.776245713
44637,4464,12016,0.281170726
44638,4465,6660,0.367879122
44639,4465,12022,0.360478163
44640,4465,12023,0.45628649
44641,4466,6,0.954763353
44642,4466,134,0.988608479
44643,4466,160,0.946791768
44644,4466,641,0.990700543
44645,4466,1834,0.817645371
44646,4466,12035,0.813634872
44647,4467,4413,0.89532733
44648,4467,4414,0.766674399
44649,4467,4415,0.893907428
44650,4467,4416,0.708989978
44651,4467,4417,0.869274616
44652,4467,4418,0.806129217
44653,4468,1004,0.405403256
44654,4468,12041,0.588242888
44655,4468,12042,0.538092256
44656,4469,4,0.947452903
44657,4469,11,0.923279345
44658,4469,109,0.989045262
44659,4469,1223,0.934046507
44660,4469,1477,0.977086365
44661,4469,12048,0.835793674
44662,4470,1781,0.500859916
44663,4470,6671,0.494773299
44664,4471,12051,0.515715003
44665,4472,6672,0.622432172
44666,4473,392,0.493377298
44667,4473,4426,0.807831049
44668,4474,1726,0.525621891
44669,4474,2935,0.880724549
44670,4474,12052,0.58077085
44671,4475,242,0.523402035
44672,4475,2381,0.743723512
44673,4475,12053,0.683555722
44674,4476,347,0.564238548
44675,4476,390,0.480082214
44676,4477,489,0.471091628
44677,4477,552,0.375470936
44678,4477,6394,0.597777128
44679,4477,6395,0.661155283
44680,4478,6674,0.38913101
44681,4478,12058,0.477963537
44682,4479,5,0.76588887
44683,4479,30,0.661834598
44684,4479,1225,0.684387922
44685,4479,2382,0.838749349
44686,4479,6707,0.610166907
44687,4479,6708,0.831020057
44688,4479,6709,0.800337374
44689,4480,6710,0.700739861
44690,4481,4431,0.429283053
44691,4481,12092,0.477352768
44692,4482,6714,0.622908115
44693,4482,12100,0.632303417
44694,4482,12101,0.596243501
44695,4482,12102,0.652016163
44696,4483,4432,0.303949535
44697,4483,6715,0.503026068
44698,4484,322,0.745631337
44699,4484,4433,0.888671339
44700,4484,12103,0.218797207
44701,4485,465,0.635295272
44702,4486,12103,0.544328749
44703,4487,150,0.807852566
44704,4487,219,0.836989939
44705,4487,4435,0.824657857
44706,4487,6716,0.819337368
44707,4488,1479,0.242590085
44708,4488,12105,0.615613937
44709,4488,12106,0.648434401
44710,4489,12111,0.639713883
44711,4490,78,0.934898138
44712,4490,556,0.871084034
44713,4490,1836,0.713249564
44714,4491,706,0.898953974
44715,4492,12116,0.630583644
44716,4492,12117,0.540438414
44717,4492,12118,0.538658559
44718,4493,34,0.448420852
44719,4493,448,0.702291548
44720,4494,12118,0.41313833
44721,4495,246,0.624546826
44722,4495,787,0.644982934
44723,4496,5,0.938095868
44724,4496,30,0.969409764
44725,4496,64,0.972293735
44726,4496,170,0.982516825
44727,4496,6718,0.928733945
44728,4496,10588,0.6367383
44729,4496,12119,0.835434198
44730,4497,12120,0.267686337
44731,4498,12121,0.234625608
44732,4499,6719,0.709600508
44733,4499,6720,0.833071589
44734,4500,12122,0.737257898
44735,4500,12123,0.79119426
44736,4501,71,0.416514039
44737,4501,476,0.26194939
44738,4501,12124,0.560560644
44739,4502,12125,0.709344208
44740,4502,12126,0.72559768
44741,4503,4436,0.430091232
44742,4504,71,0.531478882
44743,4504,476,0.548178375
44744,4504,2383,0.544019997
44745,4504,4437,0.554865479
44746,4504,12127,0.837538183
44747,4505,12125,0.744113982
44748,4505,12126,0.794889629
44749,4505,12128,0.217071801
44750,4506,55,0.754578531
44751,4506,735,0.483001858
44752,4507,2384,0.717801154
44753,4507,4260,0.210236296
44754,4507,6722,0.689889371
44755,4508,12133,0.684633851
44756,4509,405,0.626045704
44757,4509,6503,0.83087033
44758,4510,6726,0.736651301
44759,4511,12142,0.558561981
44760,4511,12143,0.673305571
44761,4512,2184,0.35427174
44762,4512,2957,0.561546326
44763,4512,4443,0.755314708
44764,4512,4444,0.44424063
44765,4512,6731,0.711525381
44766,4512,12156,0.23567012
44767,4513,2386,0.445387304
44768,4514,2387,0.827554762
44769,4514,4446,0.863227487
44770,4515,857,0.532236695
44771,4516,4448,0.28292495
44772,4517,115,0.731610596
44773,4517,644,0.607977748
44774,4517,2390,0.890946329
44775,4517,12161,0.678290665
44776,4518,318,0.30995667
44777,4518,6736,0.647889137
44778,4519,3203,0.656429768
44779,4519,3204,0.740525663
44780,4519,12162,0.68042022
44781,4519,12163,0.819038689
44782,4520,12164,0.68260777
44783,4521,16,0.81718272
44784,4521,1005,0.857588589
44785,4521,1838,0.914187491
44786,4521,6737,0.857079566
44787,4522,247,0.887300849
44788,4522,380,0.947341859
44789,4522,421,0.954462886
44790,4522,464,0.911641419
44791,4522,12165,0.481669843
44792,4523,6738,0.637564838
44793,4523,12167,0.756705344
44794,4523,12168,0.651230395
44795,4524,1003,0.566304088
44796,4524,2391,0.820528388
44797,4524,6653,0.629153728
44798,4525,1839,0.707675576
44799,4525,6739,0.795503914
44800,4526,6740,0.853063345
44801,4526,12169,0.785969436
44802,4527,12172,0.666545331
44803,4527,12173,0.591284096
44804,4528,12175,0.451694727
44805,4529,12176,0.929418504
44806,4529,12177,0.910134256
44807,4529,12178,0.844641328
44808,4529,12179,0.7515046
44809,4529,12180,0.903454959
44810,4529,12181,0.909285128
44811,4529,12182,0.920529246
44812,4530,12184,0.548430085
44813,4530,12185,0.579153061
44814,4531,12176,0.921101511
44815,4531,12177,0.890735567
44816,4531,12178,0.818157494
44817,4531,12179,0.760254145
44818,4531,12180,0.860789239
44819,4531,12181,0.891874075
44820,4531,12182,0.899600983
44821,4532,625,0.558959663
44822,4532,2275,0.638091564
44823,4532,12187,0.882629395
44824,4533,6745,0.867747784
44825,4534,12192,0.833673596
44826,4535,12195,0.65107131
44827,4535,12196,0.679505289
44828,4535,12197,0.157511994
44829,4536,71,0.416399926
44830,4536,1843,0.403616458
44831,4536,3206,0.386125445
44832,4537,12193,0.461419791
44833,4537,12194,0.718959212
44834,4538,11088,0.645800352
44835,4539,71,0.559896886
44836,4539,394,0.768554866
44837,4539,395,0.747275949
44838,4539,476,0.741548181
44839,4539,1147,0.739392817
44840,4539,12199,0.716547787
44841,4540,4451,0.582829773
44842,4541,4170,0.111019395
44843,4541,12200,0.55088371
44844,4541,12201,0.643876314
44845,4542,297,0.155258849
44846,4542,6746,0.382615507
44847,4542,12202,0.526763678
44848,4543,12203,0.715167999
44849,4543,12204,0.453475714
44850,4544,477,0.512157083
44851,4544,12209,0.549932718
44852,4545,6756,0.472583324
44853,4546,934,0.546520293
44854,4546,1697,0.31554988
44855,4547,1227,0.637616336
44856,4548,473,0.749798059
44857,4548,694,0.873512864
44858,4549,379,0.403861612
44859,4550,12219,0.745624661
44860,4550,12220,0.552585781
44861,4551,11943,0.445182323
44862,4551,12222,0.561802149
44863,4551,12223,0.555444717
44864,4551,12224,0.604080737
44865,4551,12225,0.729782522
44866,4552,5736,0.472411335
44867,4552,9960,0.563048363
44868,4553,10747,0.49769634
44869,4554,1482,0.504643559
44870,4554,2393,0.571735859
44871,4554,6759,0.433239937
44872,4555,89,0.500376642
44873,4555,6761,0.742257953
44874,4555,12231,0.081916057
44875,4555,12232,0.875681937
44876,4555,12233,0.796974063
44877,4556,126,0.750530779
44878,4556,396,0.773480177
44879,4556,1229,0.717709422
44880,4556,3211,0.77822578
44881,4556,4459,0.745947838
44882,4556,6189,0.798985124
44883,4557,33,0.932969093
44884,4557,543,0.948697805
44885,4557,2241,0.880722404
44886,4557,2242,0.788587868
44887,4557,12239,0.728118539
44888,4558,2,0.830620229
44889,4558,75,0.934527457
44890,4558,116,0.893091917
44891,4559,6767,0.555431008
44892,4559,12244,0.282858521
44893,4560,12245,0.566116452
44894,4561,12248,0.776224017
44895,4562,110,0.299400926
44896,4562,6768,0.429328054
44897,4563,23,0.845477343
44898,4563,98,0.860837817
44899,4563,941,0.564287663
44900,4563,2886,0.604747832
44901,4563,4306,0.567162454
44902,4563,11580,0.467460662
44903,4563,12249,0.562192619
44904,4564,6769,0.811245441
44905,4565,32,0.61011219
44906,4565,502,0.693699121
44907,4565,858,0.796088636
44908,4565,3212,0.765820265
44909,4565,3213,0.21108155
44910,4565,4460,0.569707811
44911,4566,974,0.513392687
44912,4566,6770,0.489324301
44913,4566,11124,0.59819752
44914,4567,12252,0.798481882
44915,4568,0,0.495488822
44916,4568,12258,0.524558663
44917,4568,12259,0.371342957
44918,4569,859,0.483578205
44919,4569,1847,0.569459319
44920,4569,2399,0.835231543
44921,4569,4462,0.831757188
44922,4569,6314,0.908104718
44923,4569,12260,0.811676562
44924,4570,503,0.931568205
44925,4570,1230,0.880606771
44926,4570,1486,0.94783318
44927,4570,3216,0.949439228
44928,4571,323,0.85128063
44929,4571,450,0.82044816
44930,4571,6776,0.789602637
44931,4571,6777,0.835895121
